gene	ActivatedMyeloidCells___aCTLA4	ActivatedMyeloidCells___aPD1	ActivatedMyeloidCells___aPD1aCTLA4	ActivatedMyeloidCells___Control	HighlyProliferativeTCells___aCTLA4	HighlyProliferativeTCells___aPD1	HighlyProliferativeTCells___aPD1aCTLA4	HighlyProliferativeTCells___Control	OtherMyeloidCells___aCTLA4	OtherMyeloidCells___aPD1	OtherMyeloidCells___aPD1aCTLA4	OtherMyeloidCells___Control
Kcnq5	0	0	0	0	0.03560122141591874	0.018077429244941934	0.017351665228314075	0	0.002947306868875496	0	0	0.0017551948934623261
Gm26580	0	0	0	0	0	0	0	0	0	0	0	8.875870944836462e-4
Ogfrl1	0.2879211739396371	0.3524112063848965	0.3384783475916046	0.4552881337707208	0.1421529128286671	0.056362063569819626	0.06589898031200861	0.0800614593742015	0.6251685203291695	0.6483631795115906	0.73555059357871	0.7327226262129322
B3gat2	0.0038887506222000994	0	0.0028733605793873733	0	0	0	0	0.02382015095066041	0.001638227045162643	0	0	0.003538108538742816
Smap1	0.5708039664264611	0.488481756117259	0.4804395542753019	0.6257354486529894	0.6148150561179596	0.5344101668994277	0.7808472987886047	0.6784497552737233	0.43921774515205464	0.5782163435190845	0.5051914759155535	0.456433667731741
Sdhaf4	0.46755009733913916	0.5193208886034596	0.4350415225454894	0.629874005141397	0.44856173086395384	0.44904746613368607	0.46790408980443293	0.5661027270500834	0.6484022904475145	0.6701037435067148	0.5727359095613136	0.7283924987776994
Fam135a	0.003307436946256637	0.005480833525162506	0.004588446782911279	0.00648609381486094	0	0	0	0	0.01628604447092516	0.008297058316115977	0.002394950295201573	0.017488148102992176
Col19a1	0	0	0	0	0	0	0	0	0	0	0	0
Lmbrd1	0.508871807981297	0.5833925271591465	0.7731255962022923	0.6233894701036644	0.17793426690972197	0.1868170330679899	0.2108708222660468	0.23507223877209626	0.5507691797572833	0.5290827592594638	0.4278834557327817	0.5163535736216432
Phf3	0.4146064264670408	0.28448859408899957	0.288953133074365	0.3534472042889116	0.28921687613013164	0.3862579874200945	0.35660051392086023	0.28823346652110315	0.26682875838552994	0.24527246178171	0.26481680749706005	0.2950042245955876
Ptp4a1	0.9370645120445481	0.6519981707556617	0.8013608036976586	0.7482202076849517	0.3880467422393033	0.46983674586585683	0.6160317422370789	0.3694905349353166	0.7503945144439678	0.6812416823972535	0.6462567400590064	0.7413904006117289
Khdrbs2	0	0	0	0	0	0	0	0	0.005369554198132255	0.002337150835508052	0	0.0030954105680947646
Prim2	0.01966796201557302	0.03338067674060058	0.05179096253131036	0.07437196967574261	0.2666998756640327	0.22131558148957015	0.38402772221338166	0.28365207446844737	0.04763331282585373	0.04504621989946051	0.04567144877967482	0.06604629390947661
Rab23	0.0015512437872686321	0.006693644477963638	0.00778166280043655	0.015002550755634423	0.06872684335879445	0.04566099644836308	0.010079019512981777	0.05068361640549298	0.015053195987275544	0.004351693876528555	0.01238935297882983	0.015585047204777791
Bag2	0.0023382405207729292	0.0044271124054619335	0	0.008391514500537057	0.019088005640406438	0.07364043271362106	0.07071591459090898	0.014772390710243537	0.012107922791242974	0.012630786097447218	0.00771682435069807	0.010392316263587843
Zfp451	0.08452449307730259	0.16358202804581073	0.08105000619863367	0.158853652726005	0.14302125548958025	0.20217160767461695	0.07427503721343792	0.0975849877672348	0.07601654594486282	0.11217461446261687	0.041668486457831465	0.08510761650190192
Bend6	0.02553994552538504	0.02694571843641793	0.015042227265649489	0.01653723597058332	0	0	0	0.014131197926097735	0.03283141365290847	0.03282324746336876	0.02685391285562013	0.07498543574557873
Dst	0.24440498707017724	0.5388973337186944	0.2542223130704291	0.40138078861921017	0	0.04464293164972859	0.03080723971239493	0.12918904901362455	0.19916451422143502	0.19874584235036574	0.14192666982773075	0.3588007436905153
Gm37233	0.010166222380777272	0.011692727704671222	0	0	0.006684438360120106	0	0	0	0.0014616498167675787	0.003889723890217432	0.004176886114693951	0.005909804513414252
Ccdc115	0.6307456317569335	0.9001211823576135	0.755476939551497	0.6495021224764735	0.56949683015889	0.5094520144127461	0.5270694214000371	0.40929216649288236	0.613367747038026	0.8936984923019103	0.6362101419315336	0.688046181210543
Imp4	0.23660005600009396	0.31541138019004683	0.33013035967470167	0.25770841135131095	0.5353820506764121	0.45516505423835346	0.34394151136024015	0.42961299271932624	0.3383527994591241	0.3319133258686516	0.3828617810686389	0.41588521451719757
Ptpn18	3.812026419192431	3.6421491146258154	3.0690179092499634	4.083529888028711	4.441542804530693	6.610369137230606	6.972227463665162	6.120672576972307	4.470678384018812	3.9027954959100266	4.499178974429861	4.731751572399729
4930568A12Rik	0.0030615306428602054	0	0	0	0	0	0	0	0	0	0	0.0024752510421182238
Arhgef4	0	0.007658253663542324	0.0029744897880810955	0.0027100858555199033	0.010949786180803982	0	0	0.011828342364272729	0.001668335001668335	0.0047156008141101885	0.0019385720788238914	0.0073924511112363235
Gm38336	0.00339570104248022	0	0.0014172335600907027	0.005394441567408943	0	0	0.011576003407975405	0.020337893767045697	0.015404660941479593	0.004472299678196747	0	0.005016386755949289
Fam168b	0.21381001468528468	0.2667492109143121	0.28976742717566445	0.3605570243811365	0.3463039380323227	0.40371626746609357	0.2960106572490962	0.1999401703942456	0.2497513246367826	0.2602187705585746	0.2324473586544201	0.3302271539610424
Plekhb2	0.43329506415488817	0.5729770255848463	0.4580711207396478	0.4860871453505302	0.3547318136682337	0.48734590869144656	0.4047614004314778	0.4920078982904649	0.38774180168325306	0.6368811900759478	0.4865631193576027	0.4592965146047265
Hs6st1	0.03987469491796104	0.026553609233064834	0.06219566401400166	0.02927930166644652	0.020083144217058625	0.01084857558202608	0.04913539830351599	0.013728173919489753	0.02565049128732793	0.053672084558748445	0.09732395022705034	0.047281469718686644
Gm33280	0	0	0	0	0	0	0	0	0	0	0	0.001247116044147908
Uggt1	0.19945832332917485	0.281789208416058	0.23151273248842943	0.24415372064028754	0.1754273906941775	0.13612410022580565	0.25721233328875687	0.26475608791397737	0.2568557275819563	0.2449218629231197	0.30265944979724246	0.2437058297276556
Neurl3	0.3835517376135235	0.29293901981123843	0.40015627443827034	0.3470223302582972	0.14945272486598887	0.27858573752114807	0.1289479996679517	0.21006070848166863	0.435573800468956	0.31253616056485395	0.42956321663130226	0.4965047948019886
Arid5a	0.33517586497986734	0.5004621084630909	0.23476528579859135	0.6495636573670123	0.5907917122299864	0.5764680193162299	0.5385314888114993	0.6663361556749634	0.5063161825955437	0.5805936213942052	0.48943438869056327	0.4908637038778415
4930403P22Rik	0	0	0	0	0.015185567636518254	0	0.010569930661254863	0	0	0	0	0.00563412334630385
Kansl3	0.1497887390689878	0.19010717328638158	0.17069394267137783	0.22218225549430337	0.24465013694019072	0.3637856991294349	0.22324751852099983	0.17399077437526697	0.21820620023236198	0.20313092658501916	0.14843157676548865	0.23762763338029416
Lman2l	0.18271280605432258	0.2619618656931031	0.20601574126534186	0.2091893909588905	0.15852890252811355	0.1419989522997429	0.08203024334352828	0.18094269795697837	0.3209281787886895	0.3752375282210016	0.3217203643706036	0.32829972850652756
Cnnm4	0.018021257359457362	0.023441787294252715	0.03315173138483838	0.01974233613580174	0.03074458134784106	0.033030423867626675	0	0.06745856590731128	0.022377362568160933	0.031980754877410394	0.021902610093621287	0.03197139776593475
Cnnm3	0.0411332210178371	0.06122907742790137	0.029958822396187704	0.028303370210541308	0.007381086997920011	0.00874009746956698	0.014805467717753679	0.03118866650378553	0.04091474052591565	0.03293474619490682	0.04631682629187133	0.042478048366791775
Ankrd23	0	0.0018838848720277009	0	0	0	0	0	0	0	0	0.0017566221140455287	0
Gm43543	0	0	0	0	0	0	0	0	0	0	0	0.0011015448064365463
Ankrd39	0.08593006968214151	0.12092006382713612	0.06671610635356179	0.05589115277879833	0.1716638190839456	0.09901902416806965	0.20415168072770637	0.21456285223052454	0.08755182903273177	0.051705893218843356	0.12090669922921245	0.08011116499230858
Sema4c	0.004161927726191355	0.03061499638866324	0.00829420776848452	0.004588839941262849	0.0412449227557174	0	0.019220915528789465	0.030436565884282618	0.023012102019016493	0.014179235287498013	0.01651550971322488	0.02198418311160287
Fam178b	0	0	0	0	0	0	0	0	0.0024535656734794883	0	0	0.0017501999659081807
Cox5b	5.516885168006829	5.602853110079581	5.927322749425276	5.593680089008369	7.36252049561465	7.3666968630716925	7.598487150579697	7.493026253948219	6.300315673647596	6.109107748817204	6.161133791144255	5.678923204929122
Actr1b	0.10468253485326749	0.11934079959766826	0.13701300430368657	0.1904922826947165	0.19769007955669066	0.03808616819319548	0.23676451714652644	0.1443032270786645	0.1527793196465798	0.1574577828937518	0.12390824068833532	0.13924067976549062
Zap70	0.017682564717282905	0.025346096269473668	0.04036069365504806	0.03777984339464698	1.5598963442530152	1.4518115343449303	1.6585933768564267	1.9339042897248109	0.042100981336124034	0.0374086792990982	0.1014929797092961	0.05682185630970206
Tmem131	0.13646891981775885	0.13807719070034505	0.09369591315040347	0.11817102980226873	0.06315660999081543	0.09306075669749617	0.10891976214388628	0.054187804504007564	0.22027389348971418	0.25569424868166546	0.18528230564058723	0.15438307291645542
Vwa3b	0	0	0	0	0	0.012421866459966808	0	0	0.001482145482657712	0	0.002394950295201573	0.0021358693185332504
Inpp4a	0.07093943486160928	0.10002660973950817	0.09766943216177418	0.03799095880673506	0.014193100174798396	0.024893172124234544	0.008128812413021706	0.12211899563736608	0.09923784864502493	0.13353583139802988	0.13367874168653832	0.08975726289845364
Coa5	0.8301722332428116	0.6223544299083587	0.6821520735551629	0.8344646812321214	0.38561968440279737	0.2916041885662186	0.2828065368440309	0.4562255140327847	0.8176228875585253	0.5913384682692179	0.5502925122041217	0.5603640095140363
Unc50	0.8619990733188775	0.9884065907740814	0.8226178793826716	0.8674600008987021	0.5082436652933977	0.6947904307494376	0.8403138246529323	0.6840257516641314	0.762343570321082	0.8353289147775615	0.7757936125758516	0.7131997781083286
Mgat4a	0.12894680532157843	0.1625870308806959	0.1345096281706316	0.2212918692660982	0.08295276190462504	0.0539644857590076	0.11425578806578651	0.07300249703868728	0.1338453240598214	0.10773141777461712	0.10203932772646265	0.24286654060736498
2010300C02Rik	0	0	0	0	0.006077955861884531	0.054119361521477255	0.06901525320518022	0.01865866583075844	0	0	0.0038921429492086426	0.002743780094675295
Tsga10	0.12803508198246613	0.0776464662515301	0.060792421633891654	0.06701696652268564	0.010558703100848813	0.023654027654152525	0.030826239544527213	0	0.0527281470359634	0.08231416941903623	0.049273954711604416	0.08227743042549025
Gm26805	0	0	0	0	0	0	0	0	0	0.0010112047554128275	0	0.001179906197457302
Lipt1	0.006081949869085286	0.005620238353351277	0.005427968993437557	0.009377463709157624	0.03470273424306964	0.03774295255630598	0	0.016216996385231504	0.01675361394352971	0.008103297190997562	0	0.019679084856840622
Mitd1	0.2712302870648372	0.45659972487919803	0.30579957352444553	0.6047899951763915	0.5094747968320459	0.42417617238494737	0.5602536085342149	0.6926858726464308	0.3144460328442772	0.5073259432044247	0.4803268914723955	0.4602506466300042
Mrpl30	1.2899728035420692	1.3157851735158381	1.51932987731213	1.6669016948637658	1.1506692730585126	1.1144683864921328	1.4907654946974889	1.4000259811031406	1.6018789693469049	1.4455494546920202	1.3285803955289341	1.4560032281193176
Txndc9	0.9437836848692339	0.9783505239107575	1.05792039905591	1.04813079265674	0.9626105476965031	1.1254487044565396	1.1292480658380948	1.3450827128178726	1.1087715797755693	1.2200741286333892	0.8985999562333777	1.1123731898889506
Eif5b	1.719695988261214	1.4159159266820498	1.3190883337441708	1.3357035393721717	1.829266731277923	2.224737953034749	1.427102012137329	1.4035081114032073	1.7453995444789172	1.4525265128122842	1.365039977732641	1.8051223034815012
Rev1	0.059206933613196414	0.05671144317507935	0.03144207119143359	0.05240955916487965	0.007930943687127445	0.060457158550633223	0.05442187227463628	0.05195747303384165	0.06022498474454594	0.03341193002371303	0.03917850484323232	0.07361095974590562
Aff3	0	0	0.0013592866463679864	0.005712979890310785	0.020766841664848358	0	0	0	0.01373943800768277	0.005579013603342748	0.013074334042145825	0.00673231666996826
Gm16152	0	0	0	0	0	0	0	0	0	0	0	0.00443479473467442
Chst10	0.0023874781545748865	0.0059762943337556065	0.0033246673871565866	0	0.019049022981512703	0.055209814932575055	0	0.09926618408221864	0.0020532329384555744	0.0034224523437236505	0.007291397431549435	0.005613784460934622
Nms	0	0	0	0	0	0	0	0	0	0	0	6.474054901280373e-4
Pdcl3	0.9250979355661832	0.8365274209211413	0.8682010025134692	1.1637736309366442	0.8848457778204187	1.6364135924011411	1.1606915707979129	0.8059282426073892	0.8018453867442998	0.8783497625543506	0.8139907989554025	1.2079320923662442
Rpl31	6.900942661977661	6.156562912290633	7.580270159658694	6.761832716851475	14.662043121509702	15.016014291650109	12.948105313992006	15.041915369344258	8.646263791221916	8.182818574351332	8.800109951456077	10.225693638711103
Tbc1d8	0.05007355194199723	0.03879885721149267	0.033165149776017824	0.03374325309118762	0	0.03913844597635279	0	0	0.1775101203200606	0.12817428775261	0.17880659471306976	0.11644126078078693
Cnot11	0.15173834543579276	0.14795798988458245	0.11484223988036553	0.10915190953092879	1.077772610941657	0.42411058096341353	0.4667825018431175	0.37783743338375464	0.14478458953112736	0.16004474151027603	0.13853201987781144	0.17108856075235143
Rnf149	2.8294477257831514	2.275844617175456	3.1278645448906697	2.3249264755814023	0.16929493782839664	0.23982244223090776	0.39361142099101565	0.24381835572170793	1.5207491530709607	1.4259624938350146	1.6963693049070476	1.5605881831118953
Creg2	0.05458321760706743	0.019975073220611067	0.07361237630864341	0.07123135513294412	0	0	0	0	0.1407482517337588	0.03836427678977363	0.014274357665995892	0.02912447430076451
Map4k4	0.27187282890333053	0.24039940811523441	0.30514571077027686	0.2533831528223578	0.1745905058387197	0.10329627315457736	0.28355101226223683	0.07849897558171044	0.3001845589612777	0.29149041366899214	0.24910833783370742	0.295629624933531
Il1r2	0.4962846327678296	0.5539651023131467	0.1966906754952496	1.1933539996054954	0.32796865515634943	0.2026058959921613	0.15595228819181983	0.1359672452259071	1.9963728369671694	2.0606369204835815	2.2072398298351086	2.3533504890908294
Gm16894	0.006267454583694591	0.0025802323241184634	0.005385164698602224	0.015416872224963003	0	0.014499309832851956	0	0	0.009030410227008222	0.02274052008327093	0.008577476918009615	0.014907290351497056
Il1r1	0.007372891353073022	0.007809510087753204	0.017972264032213945	0	0	0	0	0	0.0011318834359272478	0	0.011338759672010389	0.010137280241556407
Il1rl2	0.05122783203068074	0.03088514790701333	0.07218673664442811	0.03874196351833446	0	0	0.008916852137191119	0.008830474320097629	0.045900819210880274	0.029687897441302884	0.031533294904582836	0.02752898919252874
Il1rl1	0.03415789964909293	0.01137028390697871	0.017152296419179505	0.034123374825900214	0.044710869196346904	0.04416277360651406	0.14464298255299338	0.027459329048738546	0.06810130155718831	0.0915089884139079	0.02086364260212919	0.07501078250988251
Il18r1	0.02100927688751411	0.03325820344760832	0.019834513179229275	0.0053245868120633845	0.5578539661339647	0.4585033003969354	0.471300030002609	0.7374868249370584	0.02283561371113623	0.04928679653583109	0.05807462822284911	0.04550015183054206
Il18rap	0.03497877930402248	0.040907602256012685	0.027337826507099754	0.04797342139462935	0.5113851974001722	0.6527793869850009	0.4168103648918737	0.505901109127332	0.07273316792881782	0.11009709316769471	0.12328594271831317	0.07328680504682387
Slc9a4	0.009820111690689495	0.003979795187161716	0.005087978621691495	0.011413830771533375	0	0	0	0	0.014245350009559024	0.009874953167479949	0.005729282864667119	0.011349166382656456
Slc9a2	0.0016506117167022103	0	0	0.0030541438623924943	0	0	0	0	0	0.0026067204380958637	0	0.0030378700600707676
Mfsd9	0.012630293216124319	0.012254920492746036	0.005737140403628343	0.007022471910112362	0.012015764683264442	0	0	0	0.005780278561458525	0.006531152908275168	0.010942725676296606	0.008575614544924148
Mrps9	0.4808458010694551	0.2917408809187169	0.31499484849634907	0.2895175282256088	0.8800214267465506	0.39587753027614964	0.6442480167628031	0.7032019217993813	0.4011693766607447	0.31092609651246855	0.31756773176611836	0.4365950188598584
Tgfbrap1	0.04684030834776859	0.0691524244237845	0.04763585123658336	0.10354897937512461	0.04996547994896651	0.07246594327262998	0.06034982818342117	0.07492828253050908	0.08779343301173549	0.0653169188994668	0.058285160038232656	0.06541236196224767
8430432A02Rik	0	0	0.002562260945443957	0	0	0	0	0	0.002950688100465028	0	0	0.006156763306360514
AI597479	0.017507368973797375	0.013903160326496026	0.012149432674030944	0.016294622292330505	0.05762222862556385	0.09948680362892702	0.0720396343328191	0.08281503883653557	0.020581799168587517	0.035538228700427596	0.01876923603079107	0.025674356931298856
Fhl2	0.00895370450070652	0.007800301917862183	0.0022239100821590295	0.01591922027502047	0.5618417986341081	0.3240018242381948	0.38044548132798695	0.41410252961277455	0.03195593278009601	0.008950053163248097	0.01973721687447713	0.0360343428992032
Nck2	0	0.0031051657537479356	0.0014377731769036118	0	0.02331769946106771	0	0.06305543384348898	0.015270439483248327	0.0021409681972020113	0	0.014778960626198257	0
Gm29155	0.002684578172231797	0	0.001906186654303282	0	0	0	0	0	0	0	0	0
Gm29156	0	0	0	0	0	0	0	0	0	0	0	0.0017835294621231846
Uxs1	0.09730772907768429	0.14065850609565717	0.2011891602986	0.1509834432409306	0.20224796082547997	0.2155143907492784	0.09073484277675184	0.22278507226005603	0.12321154455561187	0.1415815538733915	0.1605107127532162	0.17867789062611478
Tpp2	0.21516143705693494	0.27393695104784316	0.25575871375040554	0.22868505638839928	0.46382711377678915	0.4646783129309828	0.3217937966292607	0.5773773148326006	0.22926809873656318	0.2699262803746201	0.18175445744468113	0.29417191723773123
Tex30	0.13029767294849248	0.1200024742368861	0.111427486858117	0.10022487935841282	0.8777590775988776	0.7189801719644763	0.7382494310520678	0.6979227395538662	0.1874434932657968	0.13665284851967893	0.14841955801871018	0.1903204027243068
Kdelc1	0.027058172073540936	0.033698260107422814	0.039228448637048274	0.10302972759512315	0.0778156632837565	0	0.07866321007471479	0.029973391680059282	0.06498105599224531	0.06853685216131905	0.05671489079398323	0.06759805000922495
Bivm	0.02185366076160207	0.02169030177040115	0.015227676669789187	0.01779082297550795	0.03647785136946395	0.029433182427502494	0.02639077898014322	0	0.03398110564861476	0.02416669376287647	0.01181855124995896	0.03180596793782146
Ercc5	0.062040654971474936	0.04429284799046227	0.051508039657493045	0.051856399839530325	0.06346821012185329	0.05673570893569643	0.08924489569769858	0.07649337928812606	0.03763543829024111	0.06716972557493292	0.08083281882000445	0.0728388852617284
Gulp1	0	0	0	0	0	0	0	0	0	0.002429947056313537	0	0.0031411034803656103
Col3a1	0.00823393609844396	0.023172479042192797	0.002445563960036116	0.003397108381345799	0.010711427351731423	0	0	0	0.08514604268757955	0.032708844995559705	0.006565626149369445	0.21329855457782151
Col5a2	0.0013078802400221816	0.0038394172366763594	0	0.00869988864142539	0	0	0	0	0.0041935050993022	0.005839144433811945	0	0.025694416871843873
Wdr75	0.04091061240413466	0.04137558262818465	0.05388967620332872	0.06830386240678388	0.11272269414098576	0.32453420713422737	0.15561251011041102	0.0630158878534676	0.029700174263237046	0.053144409537599066	0.042891522634358345	0.06414891290388461
Slc40a1	0.06507980141297964	0.014426897440976659	0.022189024768613792	0.07922061571813566	0.027945700155186368	0	0	0	0.10308725720948064	0.04975416688967456	0.4314779694721369	0.03164115223943395
Slc39a10	0.024288514897302424	0.03983252552092466	0.023650878682382744	0.0458902255280288	0.0508718714804257	0.08004012770468039	0	0.08365805534721737	0.05870628587975867	0.0929002212210147	0.0632926664993006	0.13663579243351331
4933411E06Rik	0	0.0018282003561334295	0.002587041193705352	0	0	0	0.01530962179110327	0	0.00558762321803913	0.007989381506055084	0.004000651016409511	0.008733652581261775
Gm28321	0.010046180487887085	0.009679531147600935	0.0013255567338282081	0.02650299976891401	0	0	0	0	0.00971472277311755	0.010589384396959129	0.014584756347071313	0.013224773210983868
Tmeff2	0	0	0	0	0	0	0	0	0	0.0028959921785043246	0	0.0023539206450150173
Sdpr	0.008831981852300906	0.014849488056735274	0.004042931487419217	0.07957598793074588	0.004885035572829042	0	0	0.029324972766211405	0.01514197791989029	0.01813972334365782	0.015935443913478183	0.06882399018405524
Nabp1	0.3117078051704684	0.340045050932502	0.20872212759906558	0.199320121644515	0.8841771899691547	1.2859998717600492	1.0873484740477135	1.220657209264308	0.36704263897294404	0.40834656788779067	0.3709408280950617	0.2344369311063921
Gm17767	0	0	0.0012690355329949238	0	0.011686721080040017	0.07339348931659899	0.013961488629763657	0	0	0.0011148846239349228	0.01622672134750827	0.0010469943409955871
Myo1b	0	0	0.0015565602478207741	0.004088173731030874	0	0	0.0056670837640317	0	0.0032870670530414803	0	0.001745680836474395	0.00999372892128157
Stat4	0.0297212217006681	0.012474019204929427	0.020865005366295694	0.024394465469458664	0.4540583716074169	0.40005537054340856	0.3485100459305119	0.5356002871417583	0.09633858501640719	0.06280029193615706	0.07491723315597763	0.09389847488839582
Stat1	4.629924588020524	5.164648688931115	3.8683269580756647	3.945574875945542	2.0854590336884464	2.8934304912649274	2.164010222597244	2.570863069730536	5.882220017530297	6.584320805272789	4.3245590476699585	4.0029279093834615
Gls	0.34881982250809024	0.4279454967927777	0.4359224811320721	0.24397218884209826	0.3561380317041114	1.2140899418462	0.32144731301213797	0.5028238694975231	0.3357758855776999	0.39185639030606956	0.36959017602829636	0.28165768318482237
Nab1	0.19367188420834802	0.21972138890797605	0.1884099137279409	0.2272294682066149	0.846780396681305	0.31293217789522354	0.40391921673336767	0.3657965426437309	0.22566160147612316	0.30758076483200614	0.22101699557579965	0.2396049654304114
Gm553	0	0	0	0	0	0	0	0	0	0	0	0
Tmem194b	0.011401847639714368	0.024495767363331866	0.01316861670752074	0.010292967119283854	0.09977812840331954	0.20970422002987515	0.13234344679862756	0.1206885903458341	0.02945575478397085	0.022843027506346307	0.04590711111499784	0.03286140952698525
Mfsd6	0.017128114448293916	0.012420038485382028	0.014654369713928415	0.048169833041826066	0.12954010884908257	0.080171066504905	0.13808484872640733	0.20615572376322802	0.03956275293177634	0.03702839791713319	0.07171207247830096	0.0685022685338325
Inpp1	0.062475138775945356	0.04704221532537301	0.03489302493539089	0.024992906519693242	0.34358299862328323	0.40834446633493515	0.2828580515439034	0.5971040447856206	0.08913592022705528	0.099504653175132185	0.08550971835510646	0.38041165496127266
Hibch	0.02221327172781337	0.023525676883668988	0.019680907126549553	0.03435916347830941	0.1044618471550045	0.171132670139759	0.14299567263260304	0.26381402010910043	0.04725413774117564	0.04562597287234828	0.06332726705340348	0.0727903330337807
1700019D03Rik	0	0	0	0	0.007915726014558604	0.016449208135120373	0.02825819345131802	0.018511892815205138	0	5.810964895612407e-4	0	0.001502778637701109
Pms1	0.02402069627035927	0.018006487189995556	0.016696229929886314	0.012582646935258058	0.026693923071244786	0.10905879979328258	0.0977893178452073	0.10467405670345292	0.01604950541986001	0.013049935709100492	0.012684076106745894	0.0285637208489053
Ormdl1	0.20674122791217472	0.23141346286741826	0.233866261684218	0.28205110550461016	0.42494848589690043	0.6621711298011461	0.557327620234266	0.5305629696039638	0.2102873108239686	0.2185376438064015	0.20751384075881021	0.25680250621677286
Osgepl1	0.036959842858665284	0.03078537870656374	0.033852982664345894	0.05510197287104864	0.09319518022606846	0.052775134355129656	0.072649487108547	0.041079005206743	0.04285927601956565	0.04950916122727916	0.02435167731506216	0.04831546538559433
Asnsd1	0.3365162985279206	0.3858284936840537	0.4208391339964304	0.390915670378272	1.0651007439030624	0.9504959619115029	0.9831062439671329	0.960445581457361	0.40248875633197667	0.3904490031864523	0.3916279555297564	0.5082513113211689
Dnah7a	0	0.0017876487770694717	0	0	0	0	0	0.009728468709839665	0	0	0	0.002138996254617558
Stk17b	0.5418099943115939	0.4197511525917996	0.49089994799465414	1.0650844337546808	1.639323131349942	1.8448067791978775	2.224777524575625	1.9954364893744447	0.8151883006816494	0.9203370427323462	0.8738308823390818	1.3162211908623898
Gtf3c3	0.03432859257893068	0.0542656713056499	0.04285462860009301	0.01897414007475763	0.015006203964893937	0.024194562997803128	0.07983364212999422	0	0.06817733424055111	0.042966822529292535	0.07617430927233165	0.0666422294371584
Pgap1	0.078034291045616	0.11864410072170743	0.10452670934249836	0.030312861951017855	0	0.014524328249818445	0.03402564284377913	0	0.05362546062138552	0.02947620199881323	0.04349176849427587	0.07944491083372565
Ankrd44	0.2116417472281453	0.21491557838796907	0.2695277960664559	0.31558728718666024	0.6548635321558769	0.6043278890532541	0.6411157749143814	0.6635373919209535	0.40255131825189977	0.32498143525685	0.4386586882288884	0.3807582603811238
4930444A19Rik	0	0	0	0.012503167308135471	0	0	0	0	0.0038407413552593566	0.0013661851683659278	0	5.135107239012024e-4
Sf3b1	1.1173341005043307	1.3707030528822748	1.056033176099982	1.2939094441235652	2.308439558544599	2.1617305212035745	2.2180167917906277	2.4689726612620606	1.5783445497398323	1.7029234932744972	1.397586746907609	1.6369343610579463
Coq10b	0.3195023939372173	0.217609513239517	0.24969595549530063	0.2311878559602572	0.23193537155298655	0.18933423347309372	0.2687051553102747	0.2696037427490738	0.4105885188505113	0.3298017377151097	0.2539122174916351	0.3126903346196462
Hspd1	0.58727723311895	0.6613216654793278	0.8109421160918757	0.9007351694912793	2.756394981402722	2.795729100427763	3.1059366061697262	1.909723891630247	0.7929942053155108	0.8383372502034412	0.7223208951656279	0.9615689532373874
Hspe1	1.5386871479880517	1.6045982478475993	2.0188704161985536	1.185520652092752	3.1351448016028862	3.0638462815743868	4.003360105924673	4.273926375187395	2.1187152381960557	2.103639228572159	1.998935146847153	2.3671948157178813
Mob4	0.5038034896601102	0.5085442789977468	0.5155007252631905	0.478568287015877	0.6604895593586577	0.6206512372069722	0.8328981901175401	0.6571203051715506	0.8831728212630237	0.637336129965743	0.4745533971369135	0.49378143643274747
Rftn2	0.004139586869230451	0.0042949259993821515	0.014070188621255367	0.008351149118118652	0	0.016777059719621776	0.0056670837640317	0.012251208581726587	0.0019568981442343513	0.012873319841331705	0.011533881919360993	0.011183263532987464
Gm10561	0	0	0	0.008571036752605595	0	0	0	0	0	0	0	0.003849585322111628
Mars2	0.005610145139048669	0.01764024738299233	0.011317318919374297	0	0.06672232412832653	0.033472969115787246	0.05877656227145977	0	0.02305856897184634	0.01604949857739358	0.012247673416307453	0.01877579768886542
Boll	0	0	0	0	0.004987401822995114	0	0.012429648191237595	0	0	0.004188751860853015	0	0
Plcl1	0	0.008939146149212861	0.0018973891924711599	0	0.017135703846783385	0	0.030052762542223485	0.008830474320097629	0.006996370876607109	0.014819210533783246	0.012784002510246572	0.01687392617999462
Satb2	0.001987162927488425	0	0	0.01411795652770955	0	0	0	0	0	0.0014392568828862284	0.003434669832058384	0.0010080025321023605
4930558J18Rik	0	0	0	0	0	0.016449208135120373	0.024818987807949777	0.06313988713603184	0.002588409722481063	7.703719864396041e-4	0.0016228665795944648	0.0030017365045678923
1700066M21Rik	0.013039081019029574	0.01616954530581651	0.023793894490315996	0.003397108381345799	0.0429726994530213	0.010549457968849561	0.04378493439599443	0.08782974710334343	0.016670344286252296	0.025711043727781258	0.037579254789762255	0.026334782928229997
Tyw5	0.062473487260332715	0.041210282572792425	0.06276459648735763	0.11231614420449564	0.11198315556391891	0.27266398377303	0.11727591994703424	0.07376141877398704	0.17505480851261987	0.10242577454672026	0.06359380170176032	0.09413703474613334
9430016H08Rik	0.23258835399744063	0.1645514724306229	0.2288212878930568	0.18146023834580322	0.17715088669192636	0.19921684102041154	0.12347918740693384	0.28043568903635946	0.20996092543561515	0.2669007440808773	0.17227033500720776	0.20450753029594707
Spats2l	0.009509861726610497	0	0	0.013235916984328674	0	0	0.009780907668231613	0	0.0026671446189823877	0.0017258870282676135	0.001457457401435071	6.69399154013349e-4
